OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-35318,2025-240A,2025-11-23T21:39:41.982336,15.39631104,.00014896,53.1594,195.4806,60.4933,299.6220,0,U,66146,999,582,.67711976E-3,.2679E-3,0
STARLINK-33948,2025-240B,2025-11-24T12:00:02.000160,15.39567767,.0000979,53.1580,192.3520,100.4846,131.1808,0,U,66147,999,601,.19451E-2,.7807E-3,0
STARLINK-35081,2025-240C,2025-11-24T12:00:02.000160,15.39539318,.0001006,53.1599,192.0482,119.6284,264.7021,0,U,66148,999,597,.25287E-2,.101838E-2,0
STARLINK-35601,2025-240D,2025-11-24T00:25:38.200800,15.39631604,.0001278,53.1586,194.7791,65.8726,294.2413,0,U,66149,999,579,.97988804E-3,.39011E-3,0
STARLINK-35605,2025-240E,2025-11-24T12:00:02.000160,15.39562101,.0000727,53.1584,192.2491,122.7587,160.4076,0,U,66150,999,597,.20097E-2,.80689E-3,0
STARLINK-35540,2025-240F,2025-11-22T22:43:17.789952,15.49348538,.00011943,53.1584,199.4676,89.4932,270.6214,0,U,66151,999,563,.13394035E-2,.74865E-3,0
STARLINK-35455,2025-240G,2025-11-23T23:06:29.977344,15.39650170,.00013172,53.1596,195.1459,68.9035,291.2110,0,U,66152,999,578,.11829356E-2,.47258E-3,0
STARLINK-34752,2025-240H,2025-11-24T12:00:02.000160,15.39566408,.0001056,53.1579,192.4536,106.4626,73.6951,0,U,66153,999,597,.18471E-2,.74073E-3,0
STARLINK-34625,2025-240J,2025-11-24T12:00:02.000160,15.39566044,.0000844,53.1581,192.2998,95.3691,162.0539,0,U,66154,999,601,.19575E-2,.78571E-3,0
STARLINK-35580,2025-240K,2025-11-24T12:00:02.000160,15.39562983,.0000821,53.1591,192.1962,108.0801,200.8351,0,U,66155,999,597,.20479E-2,.82247E-3,0
STARLINK-35621,2025-240L,2025-11-24T01:45:44.429760,15.39632066,.0001127,53.1590,194.4128,75.4626,284.6504,0,U,66156,999,580,.12440279E-2,.49705E-3,0
STARLINK-35594,2025-240M,2025-11-22T00:59:50.261280,15.49304106,.00012325,53.1586,203.7700,64.1516,295.9620,0,U,66157,999,549,.10864328E-2,.60433E-3,0
STARLINK-35587,2025-240N,2025-11-24T05:12:45.582336,15.39630639,.0001849,53.1589,193.8826,53.8818,306.2358,0,U,66158,999,582,.13747179E-2,.55006E-3,0
STARLINK-35586,2025-240P,2025-11-24T12:00:02.000160,15.45469024,.0000834,53.1595,192.0181,114.0486,284.0964,0,U,66159,999,597,-.4537E-1,-.1973241E-1,0
STARLINK-35636,2025-240Q,2025-11-23T21:25:51.372480,15.39640895,.0002342,53.1590,195.4189,24.3026,335.8089,0,U,66160,999,577,.25742503E-2,.104059E-2,0
STARLINK-35635,2025-240R,2025-11-23T21:32:32.373888,15.39656915,.00007531,53.1595,195.4468,110.6266,249.4820,0,U,66161,999,577,.1069049E-2,.42653E-3,0
STARLINK-35633,2025-240S,2025-11-24T03:18:30.506112,15.49317925,.00012415,53.1582,193.3827,97.8853,262.2297,0,U,66162,999,582,.13834357E-2,.77282E-3,0
STARLINK-35607,2025-240T,2025-11-24T04:50:54.257568,15.49345194,.00011221,53.1586,193.0707,82.8134,277.3003,0,U,66163,999,583,.15828795E-2,.88704E-3,0
STARLINK-35614,2025-240U,2025-11-24T00:11:25.367136,15.49435713,.00024423,53.1599,194.0051,109.0338,251.0936,0,U,66164,999,580,.1966192E-2,.110969E-2,0
STARLINK-35575,2025-240V,2025-11-24T12:00:02.000160,15.41079743,.000152,53.1591,191.6955,89.5942,108.5043,0,U,66165,999,597,-.54721E-1,-.2041519E-1,0
STARLINK-35624,2025-240W,2025-11-24T00:10:15.366720,15.49337397,.00022514,53.1603,193.9810,42.9917,317.1267,0,U,66166,999,580,.19163323E-2,.107722E-2,0
STARLINK-35641,2025-240X,2025-11-24T00:10:43.789728,15.49090587,.00005124,53.1589,193.9862,313.7112,46.3854,0,U,66167,999,580,.13892861E-1,.827989E-2,0
STARLINK-35578,2025-240Y,2025-11-23T22:35:52.708128,15.49325644,.00014302,53.1584,194.2908,64.4892,295.6264,0,U,66168,999,579,.16282744E-2,.91228E-3,0
STARLINK-35638,2025-240Z,2025-11-24T12:00:02.000160,15.43261955,.0001562,53.1586,191.6537,96.8031,121.3920,0,U,66169,999,597,-.50834E-1,-.2041648E-1,0
STARLINK-35585,2025-240AA,2025-11-24T12:00:02.000160,15.37153887,.0001398,53.1593,191.7309,78.3807,101.4886,0,U,66170,999,597,-.60256E-1,-.1981356E-1,0
STARLINK-35606,2025-240AB,2025-11-24T01:40:40.172160,15.49332241,.00011987,53.1586,193.6673,81.0710,279.0435,0,U,66171,999,581,.12022235E-2,.67045E-3,0
STARLINK-35627,2025-240AC,2025-11-23T05:34:33.807072,15.49338004,.0000878,53.1588,197.6857,113.7702,246.3399,0,U,66172,999,568,.11080661E-2,.61729E-3,0
STARLINK-35634,2025-240AD,2025-11-24T04:45:57.499488,15.49337496,.00012553,53.1588,193.0458,88.6370,271.4783,0,U,66173,999,583,.11439555E-2,.63759E-3,0
HTV-X1,2025-241A,2025-11-24T03:47:00.254976,15.49035693,.0003916,51.6317,234.4566,162.1487,197.9639,0,U,66174,999,145,.26124382E-3,.13988E-3,0
GAOFEN-14 02,2025-242A,2025-11-14T11:10:24.597408,15.27766001,.00110173,97.4386,30.6022,193.9078,166.1859,0,U,66175,999,295,.52317515E-3,.14152E-3,0
CZ-3B R/B,2025-242B,2025-11-05T15:49:27.402816,15.41457457,.01037786,97.4571,21.8726,5.1082,355.1197,0,U,66176,999,162,.58814912E-3,.29904E-3,0
STARLINK-35352,2025-243A,2025-11-24T12:00:02.000160,15.43452059,.0001311,53.1593,14.0243,59.8608,34.0690,0,U,66177,999,565,-.49604E-1,-.200902E-1,0
STARLINK-35363,2025-243B,2025-11-24T12:00:02.000160,15.41433705,.0001289,53.1593,14.0535,61.1947,17.8615,0,U,66178,999,571,-.53261E-1,-.2014049E-1,0
STARLINK-35346,2025-243C,2025-11-24T12:00:02.000160,15.40364284,.0001077,53.1591,14.0726,63.1659,6.7647,0,U,66179,999,565,-.55715E-1,-.2030539E-1,0
STARLINK-35335,2025-243D,2025-11-24T12:00:02.000160,15.39391149,.000112,53.1597,14.0922,64.2583,356.3711,0,U,66180,999,565,-.58167E-1,-.2049951E-1,0
STARLINK-35342,2025-243E,2025-11-24T12:00:02.000160,15.38771708,.0001158,53.1593,14.1056,65.8969,347.7711,0,U,66181,999,565,-.59339E-1,-.2048982E-1,0
STARLINK-35333,2025-243F,2025-11-24T12:00:02.000160,15.35846677,.0000942,53.1597,14.1657,87.7614,296.3342,0,U,66182,999,560,-.62626E-1,-.1974211E-1,0
STARLINK-35310,2025-243G,2025-11-24T12:00:02.000160,15.37067217,.0000937,53.1598,14.1458,91.5703,303.0498,0,U,66183,999,571,-.60376E-1,-.1979662E-1,0
STARLINK-35317,2025-243H,2025-11-24T12:00:02.000160,15.42933387,.0000897,53.1592,14.0995,74.9722,343.7662,0,U,66184,999,565,-.51703E-1,-.2051793E-1,0
STARLINK-35377,2025-243J,2025-11-24T12:00:02.000160,15.39381067,.0001013,53.1591,14.1529,68.7815,323.0739,0,U,66185,999,571,-.57828E-1,-.2038666E-1,0
STARLINK-35365,2025-243K,2025-11-24T12:00:02.000160,15.41162926,.000087,53.1591,14.1355,72.4187,328.4155,0,U,66186,999,565,-.54693E-1,-.2045307E-1,0
STARLINK-35350,2025-243L,2025-11-24T12:00:02.000160,15.38261729,.000092,53.1590,14.1759,82.9973,297.5204,0,U,66187,999,565,-.60378E-1,-.2049825E-1,0
STARLINK-35041,2025-243M,2025-11-24T12:00:02.000160,15.43946969,.0001144,53.1599,14.0851,69.8126,355.6085,0,U,66188,999,570,-.49477E-1,-.2034756E-1,0
STARLINK-34694,2025-243N,2025-11-24T10:06:16.860672,15.48025993,.0000595,53.1604,14.4312,104.6443,255.4631,0,U,66189,999,453,-.12024E-1,-.593207E-2,0
STARLINK-34863,2025-243P,2025-11-24T12:00:02.000160,15.41935741,.0001224,53.1597,14.1125,57.5346,353.8010,0,U,66190,999,565,-.53538E-1,-.2053989E-1,0
STARLINK-35061,2025-243Q,2025-11-24T12:00:02.000160,15.36071289,.0000894,53.1598,14.1701,87.9561,294.6182,0,U,66191,999,570,-.62558E-1,-.19851E-1,0
STARLINK-34937,2025-243R,2025-11-24T12:00:02.000160,15.34993130,.0000942,53.1599,14.1977,91.7969,277.0598,0,U,66192,999,543,-.64559E-1,-.1979221E-1,0
STARLINK-35197,2025-243S,2025-11-24T10:04:22.218240,15.49315461,.0001449,53.1598,14.4208,77.9033,282.2138,0,U,66193,999,453,.12337E-2,.68788E-3,0
STARLINK-35374,2025-243T,2025-11-24T10:04:51.595104,15.49330351,.0001193,53.1601,14.4235,95.7726,264.3419,0,U,66194,999,453,.12997E-2,.72567E-3,0
STARLINK-34813,2025-243U,2025-11-24T10:05:28.084416,15.48763175,.0001464,53.1605,14.4270,122.1743,237.9408,0,U,66195,999,453,-.40777E-2,-.216862E-2,0
STARLINK-35409,2025-243V,2025-11-24T07:00:15.923808,15.48214677,.00033,53.1603,15.0475,339.1990,20.8884,0,U,66196,999,451,.12088E-2,.64801E-3,0
STARLINK-35518,2025-243X,2025-11-24T10:07:18.005952,15.46987304,.0007024,53.1602,14.4362,161.5292,198.5972,0,U,66197,999,453,-.12398E-1,-.591219E-2,0
STARLINK-35259,2025-243W,2025-11-24T12:00:02.000160,15.32468239,.0000768,53.1594,14.2107,87.7749,272.1526,0,U,66198,999,565,-.93251E-1,-.264805E-1,0
STARLINK-35509,2025-243Y,2025-11-24T09:57:13.802112,15.47154146,.000173,53.1599,14.3882,21.2852,338.8228,0,U,66199,999,453,-.82052E-2,-.402537E-2,0
STARLINK-35551,2025-243Z,2025-11-24T06:51:44.052192,15.48781496,.0003579,53.1600,15.0046,336.4403,23.6441,0,U,66200,999,451,.15475E-2,.84976E-3,0
STARLINK-35543,2025-243AA,2025-11-24T03:46:31.070784,15.49176944,.00077196,53.1601,15.6237,156.4361,203.7003,0,U,66201,999,449,.16040767E-2,.89461E-3,0
STARLINK-35534,2025-243AB,2025-11-24T09:58:34.528224,15.47627895,.000078,53.1603,14.3924,86.1504,273.9594,0,U,66202,999,453,-.12741E-1,-.617935E-2,0
STARLINK-35548,2025-243AC,2025-11-24T12:00:02.000160,15.44475762,.0001168,53.1593,14.0126,69.3102,30.8680,0,U,66203,999,571,-.48146E-1,-.2018243E-1,0
STARLINK-35490,2025-243AD,2025-11-24T12:00:02.000160,15.42395453,.0001205,53.1598,14.0390,56.8951,29.7432,0,U,66204,999,560,-.51493E-1,-.2011634E-1,0
STARLINK-35748,2025-244A,2025-11-24T08:53:27.655872,15.39631888,.0001182,53.1611,2.7353,62.3494,297.7631,0,U,66206,999,548,.14992E-2,.60065E-3,0
STARLINK-35747,2025-244B,2025-11-24T12:00:02.000160,15.66221767,.0001075,53.1599,359.8564,66.0626,338.0729,0,U,66207,999,532,-.27292E-1,-.2502136E-1,0
STARLINK-35751,2025-244C,2025-11-24T08:52:59.092032,15.39634314,.0001551,53.1608,2.7301,68.8475,291.2695,0,U,66208,999,548,.14648E-2,.58673E-3,0
STARLINK-35750,2025-244D,2025-11-24T08:46:17.359680,15.39689692,.0002633,53.1609,2.6987,162.9350,197.1744,0,U,66209,999,548,.16483E-2,.66262E-3,0
STARLINK-35740,2025-244E,2025-11-24T08:46:46.541280,15.39625722,.0001267,53.1614,2.7048,67.1589,292.9550,0,U,66210,999,548,.14542E-2,.58224E-3,0
STARLINK-35723,2025-244F,2025-11-24T10:13:33.788064,15.39632017,.0001232,53.1613,2.3664,85.3759,274.7387,0,U,66211,999,549,.79443E-3,.31521E-3,0
STARLINK-35710,2025-244G,2025-11-24T12:00:02.000160,15.39566348,.0001976,53.1604,1.9678,84.6221,351.3050,0,U,66212,999,540,.18293E-2,.73347E-3,0
STARLINK-34204,2025-244H,2025-11-24T10:13:05.288160,15.39630346,.0001145,53.1612,2.3640,105.0752,255.0380,0,U,66213,999,549,.71729E-3,.28408E-3,0
STARLINK-35714,2025-244J,2025-11-24T12:00:02.000160,15.39563147,.0001391,53.1598,1.8650,85.2938,42.1473,0,U,66214,999,527,.17989E-2,.72104E-3,0
STARLINK-35712,2025-244K,2025-11-24T12:00:02.000160,15.39579247,.0001484,53.1593,1.8137,84.0386,69.1194,0,U,66215,999,527,.23185E-2,.93357E-3,0
STARLINK-35709,2025-244L,2025-11-24T12:00:02.000160,15.39565383,.0001246,53.1605,1.9644,89.8478,347.9157,0,U,66216,999,527,.18257E-2,.73198E-3,0
STARLINK-35700,2025-244M,2025-11-24T12:00:02.000160,15.39572326,.0001905,53.1603,1.9169,88.6854,12.9766,0,U,66217,999,527,.22709E-2,.91389E-3,0
STARLINK-35722,2025-244N,2025-11-24T12:00:02.000160,15.39573988,.0001939,53.1603,1.9130,88.7159,14.7739,0,U,66218,999,527,.22249E-2,.89511E-3,0
STARLINK-35737,2025-244P,2025-11-24T12:00:02.000160,15.39576087,.0001287,53.1599,1.8618,76.8717,52.3767,0,U,66219,999,543,.18174E-2,.72887E-3,0
STARLINK-35677,2025-244Q,2025-11-24T12:00:02.000160,15.39580166,.0001592,53.1591,1.8107,81.7585,73.2265,0,U,66220,999,527,.23069E-2,.92886E-3,0
STARLINK-35704,2025-244R,2025-11-24T12:00:02.000160,15.39571293,.0001995,53.1592,1.7588,79.7556,100.9986,0,U,66221,999,527,.19234E-2,.77195E-3,0
STARLINK-35666,2025-244S,2025-11-22T09:27:36.840960,15.49336315,.00010629,53.1602,11.7237,94.1773,265.9358,0,U,66222,999,518,.78291247E-3,.43378E-3,0
STARLINK-35664,2025-244T,2025-11-24T12:00:02.000160,15.41229711,.0001945,53.1590,1.7137,56.4410,147.3265,0,U,66223,999,538,-.58249E-1,-.22065E-1,0
STARLINK-35733,2025-244U,2025-11-23T14:51:43.352928,15.48796329,.00011789,53.1598,5.8591,58.7930,301.3195,0,U,66224,999,537,-.18089213E-2,-.98023E-3,0
STARLINK-35734,2025-244V,2025-11-24T12:00:02.000160,15.43978695,.0001565,53.1596,1.6735,73.6854,149.1304,0,U,66225,999,527,-.49329E-1,-.2031518E-1,0
STARLINK-34466,2025-244W,2025-11-24T07:52:49.847808,15.49371537,.0014132,53.1594,2.4625,181.5189,178.5780,0,U,66226,999,548,-.2924E-1,-.1464599E-1,0
STARLINK-34882,2025-244X,2025-11-23T11:44:47.772384,15.49344501,.00015211,53.1597,6.4696,55.7690,304.3463,0,U,66227,999,535,.12108903E-2,.67566E-3,0
STARLINK-35731,2025-244Y,2025-11-24T07:51:53.475264,15.49339259,.0001441,53.1597,2.4560,41.9102,318.2017,0,U,66228,999,548,.15188E-2,.85036E-3,0
STARLINK-35758,2025-244Z,2025-11-24T07:51:23.737248,15.49332899,.000129,53.1599,2.4563,85.6728,274.4428,0,U,66229,999,548,.12009E-2,.66971E-3,0
STARLINK-35736,2025-244AA,2025-11-24T09:23:47.508576,15.49333156,.0001159,53.1593,2.1455,74.0756,286.0380,0,U,66230,999,549,.70879E-3,.39203E-3,0
STARLINK-35735,2025-244AB,2025-11-24T09:23:18.007296,15.49333251,.0001921,53.1606,2.1428,27.8931,332.2181,0,U,66231,999,549,.13636E-2,.76202E-3,0
STARLINK-35753,2025-244AC,2025-11-24T09:22:48.187200,15.49331142,.0001306,53.1600,2.1415,74.2966,285.8187,0,U,66232,999,549,.82891E-3,.4596E-3,0
STARLINK-35626,2025-244AD,2025-11-24T09:22:18.664320,15.49332265,.0001452,53.1601,2.1393,43.2790,316.8333,0,U,66233,999,549,.12394E-2,.69149E-3,0
STARLINK-35537,2025-245A,2025-11-24T12:00:02.000160,15.39598236,.000144,53.1594,55.6350,92.4210,39.0168,0,U,66234,999,517,.4464E-3,.17484E-3,0
STARLINK-35541,2025-245B,2025-11-24T12:00:02.000160,15.39601742,.0001422,53.1594,55.6305,88.5909,44.6788,0,U,66235,999,512,.43227E-3,.16919E-3,0
STARLINK-35454,2025-245C,2025-11-24T12:00:02.000160,15.39601225,.0001409,53.1596,55.5817,67.6850,89.5014,0,U,66236,999,500,.47317E-3,.18561E-3,0
STARLINK-35557,2025-245D,2025-11-24T12:00:02.000160,15.39601643,.0001415,53.1597,55.5775,68.0926,90.9269,0,U,66237,999,517,.47621E-3,.18684E-3,0
STARLINK-35556,2025-245E,2025-11-24T12:00:02.000160,15.41395452,.0001448,53.1601,55.5315,69.5671,112.2060,0,U,66238,999,517,-.57132E-1,-.2140942E-1,0
STARLINK-35554,2025-245F,2025-11-24T12:00:02.000160,15.41372414,.0001477,53.1601,55.5281,68.3475,115.2731,0,U,66239,999,501,-.56432E-1,-.2116349E-1,0
STARLINK-35546,2025-245G,2025-11-24T12:00:02.000160,15.44185227,.0001636,53.1606,55.4946,75.8359,124.6347,0,U,66240,999,517,-.50558E-1,-.2089548E-1,0
STARLINK-35497,2025-245H,2025-11-24T12:00:02.000160,15.44170674,.0001572,53.1600,55.4910,72.5322,129.8126,0,U,66241,999,512,-.50489E-1,-.2086063E-1,0
STARLINK-35480,2025-245J,2025-11-24T09:30:43.808832,15.49404164,.000127,53.1603,55.9533,126.2788,233.8338,0,U,66242,999,509,.20263E-2,.114289E-2,0
STARLINK-35495,2025-245K,2025-11-24T06:26:06.059616,15.49119579,.0004075,53.1602,56.5766,180.8066,179.2937,0,U,66243,999,507,.24193E-2,.135579E-2,0
STARLINK-35517,2025-245L,2025-11-24T06:25:39.549504,15.48416381,.00014488,53.1602,56.5729,65.9224,294.1936,0,U,66244,999,486,-.78622261E-2,-.403068E-2,0
STARLINK-35503,2025-245M,2025-11-24T09:30:14.271264,15.49312181,.0001115,53.1607,55.9496,44.1162,315.9936,0,U,66245,999,504,.15267E-2,.85401E-3,0
STARLINK-35434,2025-245N,2025-11-24T09:29:44.280096,15.49409718,.0002207,53.1605,55.9453,140.9629,219.1540,0,U,66246,999,488,.18978E-2,.106936E-2,0
STARLINK-35481,2025-245P,2025-11-24T09:29:15.421632,15.49319861,.0000849,53.1603,55.9443,78.5959,281.5146,0,U,66247,999,509,.12574E-2,.70142E-3,0
STARLINK-35416,2025-245Q,2025-11-24T09:28:45.031296,15.49400133,.0001575,53.1605,55.9426,127.4918,232.6235,0,U,66248,999,504,.18826E-2,.106028E-2,0
STARLINK-35304,2025-245R,2025-11-24T09:27:16.111008,15.49330268,.0001106,53.1605,55.9353,64.2275,295.8848,0,U,66249,999,488,.18107E-2,.101652E-2,0
STARLINK-35338,2025-245S,2025-11-24T09:28:15.537792,15.49317817,.0001095,53.1604,55.9398,45.5802,314.5297,0,U,66250,999,499,.13688E-2,.76449E-3,0
STARLINK-35485,2025-245T,2025-11-24T09:27:45.911232,15.49321854,.0001082,53.1605,55.9376,58.9338,301.1777,0,U,66251,999,488,.14486E-2,.80995E-3,0
STARLINK-35483,2025-245U,2025-11-24T09:26:46.494816,15.49320395,.0001216,53.1604,55.9325,50.0513,310.0602,0,U,66252,999,504,.13853E-2,.77394E-3,0
STARLINK-35486,2025-245V,2025-11-24T09:26:16.849248,15.49308498,.0001128,53.1604,55.9301,39.2840,320.8251,0,U,66253,999,488,.14749E-2,.82448E-3,0
STARLINK-35488,2025-245W,2025-11-24T09:25:47.059392,15.49374404,.0000887,53.1604,55.9271,105.3428,254.7680,0,U,66254,999,509,.13409E-2,.75019E-3,0
STARLINK-35616,2025-245X,2025-11-24T09:25:17.336064,15.49387151,.0001222,53.1604,55.9249,132.3415,227.7697,0,U,66255,999,509,.14501E-2,.81267E-3,0
STARLINK-35619,2025-245Y,2025-11-24T09:23:48.319008,15.49378723,.0001455,53.1602,55.9184,122.2789,237.8361,0,U,66256,999,509,.1428E-2,.79985E-3,0
STARLINK-35615,2025-245Z,2025-11-24T09:24:18.035424,15.49378206,.0001194,53.1602,55.9210,113.8126,246.3009,0,U,66257,999,509,.14149E-2,.79236E-3,0
STARLINK-34650,2025-245AA,2025-11-24T09:24:47.827008,15.49322137,.0001113,53.1607,55.9234,44.3414,315.7684,0,U,66258,999,509,.14203E-2,.79384E-3,0
STARLINK-35529,2025-245AB,2025-11-24T09:22:48.703008,15.49386595,.0002763,53.1606,55.9140,142.8843,217.2357,0,U,66259,999,509,.14087E-2,.78915E-3,0
STARLINK-35420,2025-245AC,2025-11-24T09:23:18.782304,15.49311881,.0000909,53.1607,55.9161,68.5195,291.5911,0,U,66260,999,509,.13696E-2,.76482E-3,0
STARLINK-35536,2025-245AD,2025-11-24T09:22:19.258752,15.49372402,.0001456,53.1607,55.9113,124.1194,235.9953,0,U,66261,999,509,.12817E-2,.71652E-3,0
STARLINK-35487,2025-245AE,2025-11-24T09:21:49.775616,15.49324793,.0001031,53.1607,55.9092,55.1722,304.9384,0,U,66262,999,504,.15162E-2,.84843E-3,0
STARLINK-35801,2025-247A,2025-11-24T12:00:02.000160,15.39552542,.0001433,53.1602,323.5923,90.6071,89.2094,0,U,66265,999,468,.19718E-2,.79117E-3,0
STARLINK-35056,2025-247B,2025-11-24T12:00:02.000160,15.39562661,.0001717,53.1602,323.5877,76.1534,105.5129,0,U,66266,999,495,.17889E-2,.71695E-3,0
STARLINK-35550,2025-247C,2025-11-24T12:00:02.000160,15.48592168,.0000913,53.1591,322.2318,86.9989,37.9335,0,U,66267,999,463,-.42747E-1,-.2062543E-1,0
STARLINK-35069,2025-247D,2025-11-24T12:00:02.000160,15.39534637,.0001561,53.1604,323.5391,81.3564,124.2304,0,U,66268,999,490,.22329E-2,.89718E-3,0
STARLINK-34910,2025-247E,2025-11-24T12:00:02.000160,15.48597090,.0001227,53.1592,322.2354,64.7218,58.2961,0,U,66269,999,495,-.42715E-1,-.2061676E-1,0
STARLINK-35757,2025-247F,2025-11-24T12:00:02.000160,15.39544839,.0001678,53.1603,323.5357,69.2822,138.1595,0,U,66270,999,500,.21014E-2,.84383E-3,0
STARLINK-35745,2025-247G,2025-11-24T12:00:02.000160,15.39578912,.0001132,53.1604,323.4880,82.6157,148.6660,0,U,66271,999,500,.15673E-2,.62725E-3,0
STARLINK-35741,2025-247H,2025-11-24T12:00:02.000160,15.39583087,.0001671,53.1603,323.4843,83.4044,149.7355,0,U,66272,999,500,.1573E-2,.62964E-3,0
STARLINK-35730,2025-247J,2025-11-24T12:00:02.000160,15.39563900,.0002237,53.1608,323.4376,77.5289,179.4124,0,U,66273,999,500,.22136E-2,.89019E-3,0
STARLINK-35760,2025-247K,2025-11-24T12:00:02.000160,15.39561851,.0002236,53.1601,323.4337,76.8502,181.9569,0,U,66274,999,468,.21404E-2,.86025E-3,0
STARLINK-35752,2025-247L,2025-11-24T12:00:02.000160,15.41247689,.0001721,53.1597,323.3864,89.8314,192.0544,0,U,66275,999,468,-.58681E-1,-.2222262E-1,0
STARLINK-35742,2025-247M,2025-11-24T12:00:02.000160,15.41227082,.0001742,53.1596,323.3826,90.1033,193.6573,0,U,66276,999,500,-.57926E-1,-.2195226E-1,0
STARLINK-35708,2025-247N,2025-11-24T12:00:02.000160,15.43978152,.0001517,53.1589,323.3480,83.0055,217.9333,0,U,66277,999,500,-.4879E-1,-.2011672E-1,0
STARLINK-35713,2025-247P,2025-11-24T07:33:02.049120,15.48167650,.0000625,53.1597,324.2054,336.2893,23.8087,0,U,66278,999,490,-.69154E-2,-.353664E-2,0
STARLINK-35724,2025-247Q,2025-11-24T09:05:33.645696,15.47817301,.000309,53.1595,323.8949,60.9344,299.1973,0,U,66279,999,486,-.74626E-2,-.376065E-2,0
STARLINK-35726,2025-247R,2025-11-23T14:31:32.669472,15.48839693,.0000689,53.1598,327.6003,83.6561,276.4527,0,U,66280,999,474,-.16825338E-2,-.91417E-3,0
STARLINK-35727,2025-247S,2025-11-24T09:04:37.894368,15.49360280,.0001311,53.1594,323.8905,83.4742,276.6417,0,U,66281,999,486,.73406E-3,.40664E-3,0
STARLINK-35776,2025-247T,2025-11-24T09:04:07.727808,15.49349587,.0001195,53.1593,323.8880,83.8983,276.2162,0,U,66282,999,486,.196E-2,.110268E-2,0
STARLINK-35774,2025-247U,2025-11-24T09:03:38.059776,15.49343653,.0001219,53.1594,323.8861,88.1668,271.9481,0,U,66283,999,486,.70862E-3,.39208E-3,0
STARLINK-35830,2025-247V,2025-11-24T10:36:01.922688,15.49330225,.0001305,53.1595,323.5749,96.2508,263.8650,0,U,66284,999,487,.10321E-2,.57419E-3,0
STARLINK-35819,2025-247W,2025-11-24T09:02:38.709888,15.49330043,.0001365,53.1595,323.8811,84.8554,275.2611,0,U,66285,999,486,.75142E-3,.41597E-3,0
STARLINK-35783,2025-247X,2025-11-24T09:02:09.130848,15.49326004,.0001222,53.1595,323.8783,83.9577,276.1572,0,U,66286,999,486,.10469E-2,.58246E-3,0
STARLINK-34884,2025-247Y,2025-11-24T09:01:38.951328,15.49365986,.0001516,53.1596,323.8762,108.5645,251.5529,0,U,66287,999,486,.10688E-2,.5957E-3,0
STARLINK-34896,2025-247Z,2025-11-24T09:01:09.531264,15.49336745,.0001297,53.1594,323.8738,92.5408,267.5750,0,U,66288,999,486,.76365E-3,.42295E-3,0
STARLINK-35802,2025-247AA,2025-11-24T10:33:33.630048,15.49329575,.0001242,53.1593,323.5631,78.8406,281.2743,0,U,66289,999,487,.10904E-2,.60713E-3,0
STARLINK-35799,2025-247AB,2025-11-24T09:00:10.450080,15.49328868,.0001305,53.1603,323.8713,74.1853,285.9300,0,U,66290,999,491,.12722E-2,.71001E-3,0
STARLINK-35800,2025-247AC,2025-11-24T08:59:10.972320,15.49328077,.0001412,53.1593,323.8639,76.2411,283.8755,0,U,66291,999,491,.75537E-3,.41816E-3,0
STARLINK-35798,2025-247AD,2025-11-24T08:59:40.704288,15.49336091,.0001377,53.1593,323.8663,81.1812,278.9353,0,U,66292,999,486,.1388E-2,.77593E-3,0
LVM3 R/B,2025-249A,2025-11-24T08:23:00.019392,3.13657466,.6672703,21.3469,148.0603,200.7542,108.6163,0,U,66310,999,70,.12201E-2,.4324E-3,.33928E-8
CMS-03 (GSAT-7R),2025-249B,2025-11-24T09:19:33.363840,1.00272282,.0004589,0.1880,271.6932,196.4950,188.8265,0,U,66311,999,30,0,-.238E-5,0
YAOGAN-46,2025-250A,2025-11-19T17:03:07.460064,5.35115933,.00492424,20.0323,106.9378,131.7872,228.6447,0,U,66313,999,96,0,-.9E-7,0
SENTINEL-1D,2025-251A,2025-11-24T10:05:32.534880,14.59750534,.0001388,98.1939,333.6840,184.4057,175.7131,0,U,66315,999,286,.51544E-4,.2E-5,0
QPS-SAR-14 (YACHIHOKO-I),2025-252A,2025-11-23T23:52:33.184128,14.97419453,.00077819,42.0028,178.1211,17.6363,342.4731,0,U,66316,999,272,.47800851E-3,.5478E-4,0
ELECTRON R/B,2025-252B,2025-11-24T00:35:04.128576,15.79044521,.01703442,41.9921,166.8438,4.1487,356.0737,0,U,66317,999,285,.1718221E-2,.922111E-2,.31048046E-3
ELECTRON KICK STAGE R/B,2025-252C,2025-11-23T20:12:00.764064,15.89960071,.01420668,41.9796,167.1999,155.5149,205.2542,0,U,66318,999,283,.18157126E-2,.1460392E-1,.7649321E-5
STARLINK-35442,2025-253A,2025-11-24T12:00:02.000160,15.62208663,.0001252,42.9998,91.5495,276.2087,301.3578,0,U,66319,999,409,-.25628E-1,-.2032415E-1,0
